.imp,state,year,fc_entered,fc_istpr,fc_caseload,fc_totalrem_mn,fc_inst,fc_aian_home,st_fips,pop_child
4,32,2014,56,19,108,1.0555555555555556,4,0.19318181818181818,32,15234
4,32,2015,82,13,151,1.0066225165562914,15,0.27522935779816515,32,15611
4,32,2016,43,0,61,1.0163934426229508,6,0.2702702702702703,32,15826
4,32,2017,44,0,44,1.0454545454545454,3,0.3,32,16150
4,33,2004,3,1,7,1,2,0,33,1145
4,33,2005,3,0,4,1.25,1,0.3333333333333333,33,1155
4,33,2007,4,1,9,1.1111111111111112,0,0,33,1208
4,33,2006,8,0,28,1.2857142857142858,8,0,33,1159
4,33,2008,5,0,11,1.1818181818181819,7,0,33,1257
4,33,2009,3,2,10,1,1,0.4444444444444444,33,1256
4,33,2010,11,3,35,1.1428571428571428,15,0,33,1260
4,33,2011,7,0,14,1.6428571428571428,9,0,33,1222
4,33,2012,5,1,15,1,2,0,33,1216
4,33,2013,5,2,14,1,3,0,33,1188
4,33,2014,6,1,19,1,9,0,33,1165
4,33,2015,11,1,24,1.125,5,0,33,1171
4,33,2016,9,0,12,1.1666666666666667,3,0.6,33,1137
4,33,2017,1,0,1,1,0,0,33,1117
4,34,2004,39,10,90,1.3666666666666667,9,0.012345679012345678,34,10817
4,34,2005,45,9,77,1.3246753246753247,7,0,34,11540
4,34,2007,34,1,51,1.3137254901960784,10,0,34,12914
4,34,2006,37,3,61,1.1967213114754098,7,0,34,12216
4,34,2008,17,3,34,1.1470588235294117,1,0.06060606060606061,34,13667
4,34,2009,29,3,46,1.2608695652173914,3,0.046511627906976744,34,14614
4,34,2010,14,4,31,1.032258064516129,0,0.16129032258064516,34,16004
4,34,2011,25,0,37,1.135135135135135,4,0.06060606060606061,34,17233
4,34,2012,17,4,28,1.2142857142857142,1,0,34,16966
4,34,2013,18,12,40,1.025,1,0,34,16840
4,34,2014,15,5,30,1,0,0.1,34,16600
4,34,2015,9,0,16,1.25,2,0,34,16368
4,34,2016,9,0,9,1,1,0,34,16248
4,34,2017,2,0,2,1,0,0,34,16462
4,35,2004,308,134,631,1.253565768621236,136,0.2524271844660194,35,70334
4,35,2005,315,120,585,1.2512820512820513,120,0.31016042780748665,35,70194
4,35,2007,287,133,601,1.2828618968386023,136,0.2845953002610966,35,69825
4,35,2006,341,175,672,1.306547619047619,120,0.2943820224719101,35,69914
4,35,2008,294,91,491,1.279022403258656,130,0.3310810810810811,35,69883
4,35,2009,302,137,564,1.2322695035460993,159,0.45454545454545453,35,70695
4,35,2010,189,60,344,1.1017441860465116,54,0.3672566371681416,35,70883
4,35,2011,218,77,433,1.1755196304849884,51,0.3706070287539936,35,70814
4,35,2012,205,81,476,1.1701680672268908,54,0.3225806451612903,35,71191
4,35,2013,212,86,423,1.1229314420803782,67,0.2824675324675325,35,71381
4,35,2014,273,47,517,1.193423597678917,48,0.212707182320442,35,72187
4,35,2015,204,19,358,1.0363128491620113,49,0.3048780487804878,35,73380
4,35,2016,216,24,290,1.0827586206896551,44,0.2544642857142857,35,74309
4,35,2017,167,4,167,1.0479041916167664,20,0.2097902097902098,35,73786
4,36,2004,71,19,165,1.2,51,0.20909090909090908,36,45221
4,36,2005,76,36,200,1.26,58,0.08527131782945736,36,47242
4,36,2007,92,41,240,1.2541666666666667,64,0.09433962264150944,36,51300
4,36,2006,75,20,179,1.3463687150837989,57,0.22321428571428573,36,49300
4,36,2008,78,22,164,1.2073170731707317,42,0.02631578947368421,36,53615
4,36,2009,101,31,242,1.2355371900826446,48,0.23783783783783785,36,56833
4,36,2010,87,22,239,1.1548117154811715,48,0.3546511627906977,36,60639
4,36,2011,131,36,361,1.1412742382271468,50,0.1936619718309859,36,62859
4,36,2012,97,27,273,1.0769230769230769,39,0.1339712918660287,36,61916
4,36,2013,98,34,200,1.06,23,0.06748466257668712,36,61916
4,36,2014,77,9,176,1.0738636363636365,15,0.3049645390070922,36,60720
4,36,2015,40,2,87,1.0804597701149425,18,0,36,59373
4,36,2016,73,2,113,1.079646017699115,36,0.05405405405405406,36,57937
4,36,2017,63,0,63,1.0317460317460319,14,0.12244897959183673,36,57779
4,37,2004,175,30,396,1.0101010101010102,25,0.3901639344262295,37,37270
4,37,2005,139,42,333,1.0510510510510511,26,0.25,37,38679
4,37,2007,140,44,368,1.046195652173913,44,0.14393939393939395,37,41937
4,37,2006,185,60,453,1.0154525386313467,19,0.24649859943977592,37,40235
4,37,2008,96,55,295,1.023728813559322,16,0.06779661016949153,37,43792
4,37,2009,94,41,227,1.092511013215859,20,0.12658227848101267,37,45540
4,37,2010,145,48,376,1.0212765957446808,36,0.212,37,47626
4,37,2011,166,28,380,1.0210526315789474,14,0.1815068493150685,37,48791
4,37,2012,194,72,485,1.0164948453608247,27,0.16153846153846155,37,49067
4,37,2013,201,51,471,1.0148619957537155,21,0.0784313725490196,37,49550
4,37,2014,200,43,451,1.0221729490022173,25,0.11235955056179775,37,49728
4,37,2015,173,10,345,1.0144927536231885,16,0.11026615969581749,37,50139
4,37,2016,174,6,287,1,14,0.07929515418502203,37,50757
4,37,2017,107,1,107,1,4,0.09473684210526316,37,50895
4,38,2004,286,70,610,1.3655737704918032,142,0.25892857142857145,38,13672
4,38,2005,324,122,781,1.4212548015364916,167,0.22644927536231885,38,13855
4,38,2007,228,73,523,1.3652007648183557,119,0.25748502994011974,38,14186
4,38,2006,234,64,506,1.3537549407114624,122,0.16923076923076924,38,13933
4,38,2008,243,63,531,1.2693032015065913,131,0.1710914454277286,38,14431
4,38,2009,242,93,574,1.3466898954703832,103,0.22807017543859648,38,14545
4,38,2010,247,84,566,1.2826855123674912,119,0.3148148148148148,38,14625
4,38,2011,247,103,600,1.2133333333333334,103,0.19285714285714287,38,14691
4,38,2012,230,97,577,1.2010398613518198,81,0.29205607476635514,38,15130
4,38,2013,270,108,635,1.0866141732283465,60,0.2697768762677485,38,15537
4,38,2014,304,89,669,1.1106128550074739,59,0.3333333333333333,38,16317
4,38,2015,314,36,592,1.1182432432432432,68,0.33178654292343385,38,16820
4,38,2016,366,20,524,1.0973282442748091,44,0.2674698795180723,38,17241
4,38,2017,249,2,249,1.0160642570281124,27,0.21568627450980393,38,17313
4,39,2004,48,22,103,1.7184466019417475,7,0.031914893617021274,39,9043
4,39,2005,63,30,122,1.3114754098360655,14,0.061224489795918366,39,9070
4,39,2007,25,5,44,1.5909090909090908,3,0,39,9505
4,39,2006,41,17,91,1.1538461538461537,19,0.046153846153846156,39,9302
4,39,2008,29,15,68,1.2205882352941178,12,0,39,9816
4,39,2009,41,17,90,1.2,3,0.04819277108433735,39,10168
4,39,2010,47,17,88,1.3181818181818181,9,0.04,39,10276
4,39,2011,50,33,124,1.1209677419354838,8,0.018518518518518517,39,10401
4,39,2012,48,15,103,1.3883495145631068,15,0.05063291139240506,39,10427
4,39,2013,50,36,136,1.2647058823529411,13,0.02586206896551724,39,10414
4,39,2014,69,23,156,1.205128205128205,17,0.045454545454545456,39,10423
4,39,2015,153,36,289,1.0934256055363323,32,0.039525691699604744,39,10662
4,39,2016,99,6,150,1.1,14,0.06870229007633588,39,10759
4,39,2017,73,0,73,1,12,0.08333333333333333,39,10807
4,40,2004,1499,840,4246,1.1980687706076307,354,0.41461771640282924,40,117485
4,40,2005,1806,1009,4842,1.1831887649731516,391,0.3927527761542957,40,118815
4,40,2007,1548,770,3958,1.2412834765032845,365,0.3895234344230012,40,124167
4,40,2006,1506,866,4088,1.1949608610567515,330,0.3633731451321028,40,121172
4,40,2008,1322,639,3203,1.2279113331251952,276,0.43223102002794594,40,127143
4,40,2009,995,594,2728,1.1818181818181819,203,0.4041313559322034,40,130394
4,40,2010,1139,799,3230,1.13312693498452,211,0.4243208279430789,40,133386
4,40,2011,1218,835,3598,1.1256253474152307,216,0.3451066961000736,40,135764
4,40,2012,1281,854,3794,1.0782814971006853,182,0.397887323943662,40,136243
4,40,2013,1595,925,4417,1.0563731039166855,219,0.41789695691473333,40,136246
4,40,2014,1523,824,3962,1.047198384654215,168,0.41495698213103904,40,136890
4,40,2015,1374,555,3134,1.0315890236119976,94,0.4520547945205479,40,137554
4,40,2016,1460,254,2422,1.0177539223781997,66,0.42638522427440634,40,138120
4,40,2017,1118,26,1118,1.0116279069767442,22,0.40936254980079684,40,137014
4,41,2004,809,269,2251,1.2221235006663704,133,0.11752854264607118,41,20500
4,41,2005,736,202,1824,1.2050438596491229,79,0.10938775510204081,41,21012
4,41,2007,213,70,607,1.4909390444810544,54,0.13123359580052493,41,22186
4,41,2006,395,156,1014,1.393491124260355,92,0.10668563300142248,41,21481
4,41,2008,240,145,870,1.4735632183908045,67,0.10551948051948051,41,23087
4,41,2009,204,272,1008,1.248015873015873,66,0.0862533692722372,41,24180
4,41,2010,289,285,1339,1.1777445855115758,70,0.11496531219028741,41,25286
4,41,2011,493,151,1274,1.1577708006279435,75,0.1516533637400228,41,26110
4,41,2012,294,65,712,1.1657303370786516,42,0.19603960396039605,41,26176
4,41,2013,260,50,628,1.1671974522292994,51,0.25240384615384615,41,26299
4,41,2014,280,32,644,1.1614906832298137,67,0.2743589743589744,41,26340
4,41,2015,303,15,622,1.072347266881029,53,0.23155216284987276,41,26499
4,41,2016,234,5,393,1.0229007633587786,9,0.15753424657534246,41,26665
4,41,2017,265,0,265,1,17,0.2524271844660194,41,26785
4,42,2004,37,9,78,1.4743589743589745,37,0,42,8895
4,42,2005,36,5,57,1.280701754385965,7,0,42,9668
4,42,2007,36,15,77,1.4545454545454546,17,0,42,11148
4,42,2006,50,18,144,1.3680555555555556,20,0,42,10396
4,42,2008,31,5,56,1.4464285714285714,13,0,42,12116
4,42,2009,28,3,47,1.425531914893617,15,0,42,13169
4,42,2010,18,4,43,1.302325581395349,9,0.1111111111111111,42,14130
4,42,2011,30,9,64,1.25,13,0.13043478260869565,42,14655
4,42,2012,28,22,62,1.1935483870967742,11,0.020833333333333332,42,14996
4,42,2013,35,11,84,1.2976190476190477,23,0.20689655172413793,42,15291
4,42,2014,35,5,79,1.1772151898734178,13,0,42,15723
4,42,2015,25,4,51,1.4509803921568627,6,0.045454545454545456,42,16084
4,42,2016,30,0,37,1.054054054054054,2,0,42,16545
4,42,2017,17,0,17,1.0588235294117647,6,0,42,16841
4,44,2004,16,17,53,1.490566037735849,13,0.225,44,2864
4,44,2005,28,12,89,1.4606741573033708,30,0.2,44,2968
4,44,2007,24,13,62,1.1612903225806452,6,0.038461538461538464,44,3140
4,44,2006,25,10,66,1.696969696969697,22,0.20454545454545456,44,3057
4,44,2008,14,1,24,1.625,8,0.14285714285714285,44,3155
4,44,2009,23,6,42,1.4285714285714286,7,0.0625,44,3259
4,44,2010,35,11,78,1.2307692307692308,18,0.2807017543859649,44,3387
4,44,2011,23,12,58,1.6206896551724137,13,0.045454545454545456,44,3489
4,44,2012,21,4,47,1.1702127659574468,7,0.23529411764705882,44,3610
4,44,2013,11,10,30,1,3,0,44,3828
4,44,2014,17,7,31,1.2903225806451613,6,0.16,44,3915
4,44,2015,17,3,32,1.125,9,0.34782608695652173,44,4011
4,44,2016,17,0,23,1.0434782608695652,7,0.25,44,4215
4,44,2017,18,0,18,1,3,0.14285714285714285,44,4182
4,45,2004,11,0,25,1.28,10,0.14285714285714285,45,4986
4,45,2005,7,1,20,1,4,0,45,5264
4,45,2007,20,0,41,1.2926829268292683,9,0,45,6047
4,45,2006,10,0,16,1.125,6,0.3333333333333333,45,5616
4,45,2008,7,0,12,1,6,0,45,6593
4,45,2009,8,0,16,1,3,0,45,7135
4,45,2010,9,0,16,1,2,0.5,45,7315
4,45,2011,22,0,26,1.0384615384615385,3,0.21739130434782608,45,7499
4,45,2012,6,0,12,1.5,3,0.1111111111111111,45,7623
4,45,2013,9,0,16,1.0625,2,0.07142857142857142,45,7608
4,45,2014,7,1,16,1.125,3,0.07692307692307693,45,7647
4,45,2015,8,0,13,1,4,0,45,7719
4,45,2016,10,0,15,1,4,0,45,7808
4,45,2017,9,0,9,1,3,0,45,7853
4,46,2004,772,294,1654,1.4915356711003627,348,0.23173076923076924,46,29720
4,46,2005,838,248,1680,1.463095238095238,277,0.27298850574712646,46,29986
4,46,2007,875,263,1739,1.4893617021276595,265,0.30256410256410254,46,30292
4,46,2006,815,231,1616,1.4665841584158417,257,0.23662737987307345,46,30010
4,46,2008,767,225,1527,1.512770137524558,231,0.2772585669781931,46,30668
4,46,2009,734,195,1360,1.3977941176470587,167,0.27380952380952384,46,31108
4,46,2010,756,245,1455,1.3786941580756014,181,0.2441634241245136,46,31216
4,46,2011,717,157,1311,1.2929061784897025,164,0.21382289416846653,46,31202
4,46,2012,558,154,1066,1.2392120075046904,127,0.27249357326478146,46,31669
4,46,2013,394,105,744,1.228494623655914,56,0.2835820895522388,46,32223
4,46,2014,453,134,837,1.136200716845878,71,0.3232963549920761,46,32831
4,46,2015,537,139,968,1.1435950413223142,87,0.26902173913043476,46,33344
4,46,2016,533,38,769,1.05851755526658,88,0.3890845070422535,46,33807
4,46,2017,385,1,385,1.0103896103896104,43,0.3110367892976589,46,33977
4,47,2004,17,3,29,1.0689655172413792,2,0,47,5009
4,47,2005,26,10,55,1.2727272727272727,10,0,47,5266
4,47,2007,26,30,79,1.4683544303797469,8,0.017241379310344827,47,5814
4,47,2006,14,6,30,1.2,1,0,47,5524
4,47,2008,16,8,31,1.064516129032258,2,0,47,6845
4,47,2009,29,7,60,1.2,5,0,47,7465
4,47,2010,14,1,26,1,0,0,47,7772
4,47,2011,30,9,56,1.2142857142857142,12,0,47,7632
4,47,2012,31,4,59,1.0847457627118644,1,0,47,7690
4,47,2013,17,4,34,1.2941176470588236,7,0,47,7997
4,47,2014,13,0,24,1,5,0,47,8146
4,47,2015,13,1,22,1.0909090909090908,4,0,47,8367
4,47,2016,24,1,29,1.0689655172413792,5,0.047619047619047616,47,8694
4,47,2017,29,1,29,1.0344827586206897,4,0,47,8929
4,48,2004,96,135,309,1.0679611650485437,51,0.02358490566037736,48,54473
4,48,2005,92,95,240,1.2166666666666666,26,0.027777777777777776,48,57354
4,48,2007,103,46,259,1.22007722007722,30,0.05454545454545454,48,65079
4,48,2006,97,87,257,1.093385214007782,30,0.017045454545454544,48,60692
4,48,2008,79,58,217,1.1152073732718895,15,0.0196078431372549,48,70101
4,48,2009,133,97,382,1.1073298429319371,47,0.0796812749003984,48,75827
4,48,2010,96,81,259,1.1853281853281854,39,0.05202312138728324,48,83291
4,48,2011,128,82,351,1.0940170940170941,26,0.050387596899224806,48,88989
4,48,2012,96,74,258,1.1124031007751938,18,0.10047846889952153,48,87681
4,48,2013,111,92,287,1.0348432055749128,13,0.04932735426008968,48,86693
4,48,2014,96,77,252,1.0396825396825398,16,0.04081632653061224,48,85775
4,48,2015,101,40,221,1,23,0.06172839506172839,48,85214
4,48,2016,65,19,121,1,12,0.09302325581395349,48,84593
4,48,2017,56,0,56,1,16,0.16216216216216217,48,85783
4,49,2004,72,19,172,1.2616279069767442,25,0.075,49,13873
4,49,2005,114,39,277,1.263537906137184,46,0.03225806451612903,49,13995
4,49,2007,166,45,343,1.2478134110787171,31,0.2627450980392157,49,14638
4,49,2006,92,22,197,1.2588832487309645,36,0.08888888888888889,49,14199
4,49,2008,88,26,199,1.1658291457286432,14,0.36129032258064514,49,15272
4,49,2009,105,42,233,1.1888412017167382,20,0.21714285714285714,49,15786
4,49,2010,96,37,223,1.1255605381165918,27,0.3231707317073171,49,16425
4,49,2011,76,36,170,1.076470588235294,18,0.3008849557522124,49,16885
4,49,2012,100,57,245,1.146938775510204,23,0.19021739130434784,49,17200
4,49,2013,64,35,160,1.03125,18,0.21367521367521367,49,17693
4,49,2014,85,19,158,1.1139240506329113,14,0.17355371900826447,49,18165
4,49,2015,89,10,134,1.0970149253731343,12,0.14893617021276595,49,18563
4,49,2016,79,17,123,1,7,0.3058823529411765,49,18890
4,49,2017,83,7,83,1,4,0.36363636363636365,49,19025
4,50,2004,1,0,3,1,0,0,50,783
4,50,2005,0,0,0,NA,0,NA,50,785
4,50,2007,0,0,0,NA,0,NA,50,770
4,50,2006,0,0,0,NA,0,NA,50,787
4,50,2008,2,0,3,4.333333333333333,3,NaN,50,739
4,50,2009,0,0,0,NA,0,NA,50,746
4,50,2010,0,0,0,NA,0,NA,50,745
4,50,2011,0,0,0,NA,0,NA,50,753
4,50,2012,0,0,0,NA,0,NA,50,748
4,50,2013,1,1,6,1,0,0,50,734
4,50,2014,0,0,0,NA,0,NA,50,716
4,50,2015,1,0,1,1,0,0,50,691
4,50,2016,1,0,1,1,1,NaN,50,680
4,50,2017,0,0,0,NA,0,NA,50,678
4,51,2004,11,17,33,1,4,0,51,8223
4,51,2005,5,1,11,1.0909090909090908,3,0,51,8840
4,51,2007,12,2,29,1,7,0,51,9949
4,51,2006,3,20,26,1.0769230769230769,4,0,51,9352
4,51,2008,4,0,7,1,1,0,51,10591
4,51,2009,12,5,44,1.0909090909090908,2,0,51,11195
4,51,2010,6,5,17,1,0,0,51,12237
4,51,2011,3,0,4,1,0,0,51,12838
4,51,2012,4,13,22,1,4,0,51,12656
4,51,2013,14,12,35,1.1428571428571428,5,0.03333333333333333,51,12350
4,51,2014,4,0,8,1.125,2,0,51,12141
4,51,2015,7,2,15,1,1,0,51,11959
4,51,2016,6,2,9,1,0,0,51,11941
4,51,2017,5,1,5,1,0,0.2,51,12234
4,53,2004,763,335,2080,1.2721153846153845,179,0.23774509803921567,53,40654
4,53,2005,823,401,2359,1.2797795676133954,124,0.19738903394255874,53,41890
4,53,2007,879,395,2315,1.2587473002159828,119,0.19729425028184894,53,43956
4,53,2006,746,283,2124,1.2660075329566856,89,0.22968197879858657,53,43083
4,53,2008,785,257,1941,1.2220504894384339,98,0.20729237002025658,53,45441
4,53,2009,601,213,1559,1.1706221937139192,46,0.30427350427350425,53,47200
4,53,2010,674,228,1813,1.1290678433535577,35,0.2710755813953488,53,47649
4,53,2011,562,271,1584,1.1527777777777777,19,0.28064243448858833,53,48377
4,53,2012,621,243,1728,1.1267361111111112,55,0.24737631184407796,53,49705
4,53,2013,614,253,1632,1.1366421568627452,67,0.22384428223844283,53,51065
4,53,2014,570,188,1357,1.0876934414148858,43,0.24764595103578155,53,52495
4,53,2015,588,145,1262,1.0705229793977813,57,0.1981981981981982,53,53775
4,53,2016,553,34,879,1.0580204778156996,21,0.17360114777618366,53,54693
4,53,2017,443,1,443,1.020316027088036,27,0.16893732970027248,53,54776
4,54,2004,15,3,76,1.75,20,0,54,756
4,54,2005,5,4,10,1.2,4,0,54,793
4,54,2007,4,0,7,1,1,0,54,761
4,54,2006,4,3,9,1,3,0,54,747
4,54,2008,4,0,6,1,2,0,54,754
4,54,2009,6,8,17,1.0588235294117647,5,0,54,808
4,54,2010,8,0,16,1.125,7,0,54,782
4,54,2011,12,5,32,1.15625,11,0,54,750
4,54,2012,5,0,11,1,10,0,54,737
4,54,2013,11,0,17,1.3529411764705883,4,0,54,765
4,54,2014,3,5,13,1,4,0,54,778
4,54,2015,4,0,7,1,3,0,54,807
4,54,2016,5,0,10,1,2,0,54,851
4,54,2017,1,0,1,1,0,0,54,863
4,55,2004,302,55,684,1.5190058479532165,154,0.3307543520309478,55,20216
4,55,2005,364,124,804,1.5111940298507462,132,0.3712121212121212,55,20570
4,55,2007,272,43,570,1.3473684210526315,108,0.4083885209713024,55,21249
4,55,2006,331,83,688,1.4593023255813953,92,0.40784982935153585,55,20920
4,55,2008,276,49,614,1.3990228013029316,62,0.4033457249070632,55,21813
4,55,2009,241,47,483,1.320910973084886,90,0.3641160949868074,55,22288
4,55,2010,260,30,522,1.4329501915708813,99,0.3567961165048544,55,22562
4,55,2011,284,37,626,1.2747603833865815,73,0.41495327102803736,55,22865
4,55,2012,290,55,626,1.2571884984025559,82,0.43137254901960786,55,23154
4,55,2013,323,40,784,1.159438775510204,57,0.3930635838150289,55,23491
4,55,2014,322,38,703,1.1251778093883358,63,0.4042904290429043,55,23851
4,55,2015,333,21,642,1.073208722741433,36,0.37828371278458844,55,24161
4,55,2016,269,3,407,1.076167076167076,24,0.3787465940054496,55,24602
4,55,2017,248,3,248,1.0120967741935485,18,0.518348623853211,55,24666
4,56,2004,27,0,36,1.3888888888888888,12,0.10526315789473684,56,4842
4,56,2005,28,2,42,1.2857142857142858,16,0.05,56,4936
4,56,2007,32,2,56,1.6428571428571428,18,0,56,5228
4,56,2006,39,3,79,1.3544303797468353,21,0,56,5089
4,56,2008,23,0,46,1.2173913043478262,10,0.5806451612903226,56,5476
4,56,2009,34,4,73,1.3287671232876712,23,0.06976744186046512,56,5706
4,56,2010,31,4,62,1.2903225806451613,17,0.21428571428571427,56,5708
4,56,2011,15,0,21,1.0476190476190477,2,0,56,5657
4,56,2012,27,2,48,1.5625,5,0.38235294117647056,56,5778
4,56,2013,17,1,32,1.75,10,0,56,5913
4,56,2014,33,1,61,1.2622950819672132,10,0,56,6078
4,56,2015,48,0,94,1.0957446808510638,8,0.08,56,6256
4,56,2016,35,0,43,1.2790697674418605,3,0.058823529411764705,56,6294
4,56,2017,24,0,24,1,2,0,56,6198
4,26,2004,205,180,589,1.1273344651952462,94,0.1658878504672897,26,25117
4,26,2005,169,94,444,1.1418918918918919,47,0.2222222222222222,26,25148
4,26,2007,179,173,507,1.0848126232741617,35,0.3181818181818182,26,25599
4,26,2006,153,177,457,1.1050328227571116,66,0.18037974683544303,26,25340
4,26,2008,251,207,694,1.2046109510086456,80,0.2834101382488479,26,25684
4,26,2009,200,138,559,1.2021466905187836,44,0.21937321937321938,26,25763
4,26,2010,161,133,488,1.1147540983606556,25,0.31666666666666665,26,26327
4,26,2011,161,157,485,1.1463917525773195,21,0.25770308123249297,26,26708
4,26,2012,190,107,499,1.122244488977956,20,0.29141104294478526,26,26348
4,26,2013,191,86,476,1.0546218487394958,23,0.20666666666666667,26,26070
4,26,2014,193,100,450,1.0422222222222222,22,0.22142857142857142,26,25806
4,26,2015,139,48,294,1.0068027210884354,11,0.31100478468899523,26,25635
4,26,2016,140,25,216,1.0092592592592593,8,0.31875,26,25521
4,26,2017,79,2,79,1,6,0.2318840579710145,26,25379
4,2,2004,206,407,1302,1.3625192012288787,129,0.45064377682403434,02,42484
4,2,2005,544,419,1677,1.3029218843172332,150,0.4969538729329852,02,42489
4,2,2007,555,315,1585,1.2460567823343849,98,0.5189504373177842,02,42356
4,2,2006,547,468,1670,1.22874251497006,127,0.44395796847635727,02,42383
4,2,2008,571,436,1762,1.145289443813848,82,0.4850691915513474,02,41939
4,2,2009,593,442,1666,1.2010804321728692,79,0.4585079631181894,02,41578
4,2,2010,524,421,1474,1.162143826322931,70,0.4417744916820702,02,41774
4,2,2011,547,336,1516,1.1530343007915567,63,0.518418688230009,02,41847
4,2,2012,568,392,1618,1.1131025957972807,74,0.43137254901960786,02,42302
4,2,2013,576,340,1599,1.0938086303939962,75,0.4489795918367347,02,42778
4,2,2014,672,224,1723,1.0499129425420777,58,0.47586206896551725,02,43000
4,2,2015,709,136,1559,1.0384862091084028,77,0.514410480349345,02,43145
4,2,2016,703,17,1142,1.0183887915936953,41,0.5106132075471698,02,43296
4,2,2017,473,5,473,1.0042283298097252,17,0.4864864864864865,02,43235
5,17,2004,5,0,7,1,0,0,17,17398
5,17,2005,7,11,32,1.0625,1,0,17,18563
5,17,2007,19,6,87,1.0919540229885059,10,0.03333333333333333,17,21252
5,17,2006,38,7,90,1.0222222222222221,28,0.4666666666666667,17,19842
5,17,2008,9,5,38,1.263157894736842,3,0,17,22862
5,17,2009,4,8,34,1.1176470588235294,1,0,17,24467
5,17,2010,12,0,42,1.1904761904761905,6,0.25,17,26831
5,17,2011,9,5,34,1,2,0.04,17,28268
5,17,2012,11,10,51,1,3,0,17,27416
5,17,2013,6,9,20,1,3,0,17,26651
5,17,2014,7,7,25,1.04,5,0,17,25675
5,17,2015,16,2,40,1.1,2,0,17,24840
5,17,2016,10,2,17,1.0588235294117647,1,0,17,23983
5,17,2017,16,0,16,1,0,0,17,23768
5,18,2004,124,85,345,1.208695652173913,42,0.04230769230769231,18,6403
5,18,2005,110,50,264,1.2007575757575757,28,0.061855670103092786,18,6625
